timestamp,hrv,label,stage,hand
1582120078091,85.0,1,7,n
1582120079096,85.0,1,7,n
1582120080097,83.0,1,7,n
1582120081099,82.0,1,7,n
1582120082094,81.0,0,0,0
1582120083094,84.0,0,0,0
1582120084096,85.0,0,0,0
1582120085100,85.0,0,0,0
1582120086101,85.0,0,0,0
1582120087097,84.0,0,0,0
1582120088098,85.0,0,0,0
1582120089099,85.0,0,0,0
1582120090104,87.0,0,0,0
1582120091106,86.0,0,0,0
1582120092100,85.0,0,0,0
1582120093101,87.0,0,0,0
1582120094103,88.0,0,0,0
1582120095107,-3.0,0,0,0
1582120096108,-3.0,0,0,0
1582120097104,0.0,0,0,0
1582120098104,0.0,0,0,0
1582120099110,0.0,0,0,0
1582120100111,0.0,0,0,0
1582120101111,0.0,0,0,0
1582120102108,0.0,0,0,0
1582120103108,0.0,0,0,0
1582120104109,0.0,0,0,0
1582120105112,0.0,0,0,0
1582120106113,0.0,0,0,0
1582120107110,0.0,0,0,0
1582120108111,0.0,0,0,0
1582120109118,0.0,0,0,0
1582120110117,0.0,0,0,0
1582120111119,0.0,0,0,0
1582120112114,0.0,0,0,0
1582120113114,0.0,0,0,0
1582120114130,0.0,0,0,0
1582120115119,0.0,0,0,0
1582120116119,0.0,0,0,0
1582120117117,0.0,0,0,0
1582120118118,0.0,0,0,0
1582120119119,0.0,0,0,0
1582120120119,0.0,0,0,0
1582120121124,0.0,0,0,0
1582120122120,0.0,0,0,0
1582120123121,0.0,0,0,0
1582120124126,0.0,0,0,0
1582120125126,0.0,0,0,0
1582120126126,0.0,0,0,0
1582120127124,0.0,0,0,0
1582120128124,0.0,0,0,0
1582120129128,0.0,0,0,0
1582120130129,0.0,0,0,0
1582120131131,0.0,0,0,0
1582120132128,0.0,0,0,0
1582120133128,0.0,0,0,0
1582120134129,0.0,0,0,0
1582120135132,0.0,0,0,0
1582120136133,0.0,0,0,0
1582120137130,0.0,0,0,0
1582120138131,0.0,0,0,0
1582120139133,0.0,0,0,0
1582120140132,0.0,0,0,0
1582120141133,0.0,0,0,0
1582120142134,0.0,0,0,0
1582120143134,0.0,0,0,0
1582120144150,0.0,0,0,0
1582120145139,0.0,0,0,0
1582120146140,0.0,0,0,0
1582120147138,0.0,0,0,0
1582120148140,0.0,0,0,0
1582120149139,0.0,0,0,0
1582120150142,0.0,0,0,0
1582120151140,0.0,0,0,0
1582120152140,0.0,0,0,0
1582120153141,0.0,0,0,0
1582120154143,0.0,0,0,0
1582120155142,0.0,0,0,0
1582120156143,0.0,0,0,0
1582120157144,0.0,0,0,0
1582120158148,0.0,0,0,0
1582120159150,0.0,0,0,0
1582120160150,0.0,0,0,0
1582120161152,0.0,0,0,0
1582120162148,0.0,0,0,0
1582120163148,0.0,0,0,0
1582120164149,0.0,0,0,0
1582120165152,0.0,0,0,0
1582120166153,0.0,0,0,0
1582120167150,0.0,0,0,0
1582120168151,0.0,0,0,0
1582120169156,0.0,0,0,0
1582120170156,0.0,0,0,0
1582120171158,0.0,0,0,0
1582120172154,0.0,0,0,0
1582120173154,0.0,0,0,0
1582120174158,0.0,0,0,0
1582120175159,0.0,0,0,0
1582120176160,0.0,0,0,0
1582120177157,0.0,0,0,0
1582120178160,0.0,0,0,0
1582120179163,0.0,0,0,0
1582120180164,0.0,0,0,0
1582120181166,0.0,0,0,0
1582120182160,0.0,0,0,0
1582120183161,0.0,0,0,0
1582120184163,0.0,0,0,0
1582120185167,0.0,0,0,0
1582120186196,-3.0,0,0,0
1582120187166,-3.0,0,0,0
1582120188165,-3.0,0,0,0
1582120189167,-3.0,0,0,0
1582120190166,-3.0,0,0,0
1582120191168,-3.0,0,0,0
1582120192168,-3.0,0,0,0
1582120193168,-3.0,0,0,0
1582120194169,-3.0,0,0,0
1582120195169,-3.0,0,0,0
1582120196170,-3.0,0,0,0
1582120197171,-3.0,0,0,0
1582120198171,-3.0,0,0,0
1582120199173,-3.0,0,0,0
1582118074343,-3.0,0,0,0
1582118075344,-3.0,0,0,0
1582118076344,-3.0,0,0,0
1582118077345,-3.0,0,0,0
1582118078347,-3.0,0,0,0
1582118079351,-3.0,0,0,0
1582118080348,-3.0,0,0,0
1582118081369,-3.0,0,0,0
1582118082348,-3.0,0,0,0
1582118083350,-3.0,0,0,0
1582118084350,-3.0,0,0,0
1582118085350,-3.0,0,0,0
1582118086351,0.0,0,0,0
1582118087352,0.0,0,0,0
1582118088393,0.0,0,0,0
1582118089354,0.0,0,0,0
1582118090354,0.0,0,0,0
1582118091354,0.0,0,0,0
1582118092355,0.0,0,0,0
1582118093359,0.0,0,0,0
1582118094356,0.0,0,0,0
1582118095360,0.0,0,0,0
1582118096358,0.0,0,0,0
1582118097359,0.0,0,0,0
1582118098366,0.0,0,0,0
1582118099363,0.0,0,0,0
1582118100362,0.0,0,0,0
1582118101361,0.0,0,0,0
1582118102362,0.0,0,0,0
1582118103363,0.0,0,0,0
1582118104363,0.0,0,0,0
1582118105364,0.0,0,0,0
1582118106364,83.0,0,0,0
1582118107368,82.0,0,0,0
1582118108366,83.0,0,0,0
1582118109368,81.0,0,0,0
1582118110367,83.0,0,0,0
1582118111369,85.0,0,0,0
1582118112368,86.0,0,0,0
1582118113370,86.0,0,0,0
1582118114370,85.0,0,0,0
1582118115370,85.0,0,0,0
1582118116371,84.0,0,0,0
1582118117372,84.0,0,0,0
1582118118373,83.0,0,0,0
1582118119374,83.0,0,0,0
1582118120374,82.0,0,0,0
1582118121374,80.0,0,0,0
1582118122375,84.0,0,0,0
1582118123379,85.0,0,0,0
1582118124377,85.0,0,0,0
1582118125378,87.0,0,0,0
1582118126378,89.0,0,0,0
1582118127379,91.0,0,0,0
1582118128380,91.0,0,0,0
1582118129380,90.0,0,0,0
1582118130380,90.0,0,0,0
1582118131506,90.0,0,0,0
1582118132382,91.0,0,0,0
1582118133383,92.0,0,0,0
1582118134383,91.0,0,0,0
1582118135384,93.0,0,0,0
1582118136384,92.0,0,0,0
1582118137387,95.0,0,0,0
1582118138387,98.0,0,0,0
1582118139389,97.0,0,0,0
1582118140388,95.0,0,0,0
